subject_id,sex,height_cm,weight_kg,body_fat_pct,bench_press_kg,squat_kg,deadlift_kg,resting_hr,vo2max,mile_time_sec
386,F,153.9,55.1,31.1,30.5,48.8,58.5,65,38.9,435
387,F,150.9,51.5,30.2,40.5,71.8,74.5,78,21.7,537
388,M,178.9,90.0,17.7,114.5,135.5,160.5,65,39.3,505
389,M,176.5,86.4,17.9,102.6,123.9,141.9,68,43.3,519
390,M,183.0,90.7,24.4,68.6,82.2,104.5,64,41.0,503
391,F,165.6,58.4,29.7,-4.6,27.9,23.5,54,46.2,425
392,M,174.6,78.1,22.1,89.5,122.9,143.2,73,34.9,532
393,F,162.9,62.2,34.6,37.5,71.8,79.1,86,22.4,588
394,M,176.2,83.4,17.6,110.8,126.3,157.0,70,39.1,515
395,M,176.6,87.1,12.1,112.4,154.7,154.2,68,42.6,486
396,M,177.6,75.9,10.2,97.5,121.4,154.5,63,50.1,447
397,M,182.4,84.8,13.4,114.0,148.2,172.3,66,48.6,440
398,F,163.2,65.9,23.9,62.9,77.8,90.2,61,37.8,424
399,F,159.5,57.8,32.3,53.7,84.6,98.0,73,23.8,561
400,M,183.1,89.9,14.8,91.9,105.7,114.0,63,61.1,391
401,M,169.2,69.9,18.9,83.1,104.7,131.7,68,40.2,489
402,F,153.6,49.8,23.5,41.2,75.5,89.1,60,47.3,435
403,M,180.5,81.3,18.0,109.9,139.1,163.2,75,36.8,535
404,F,153.0,47.9,28.0,30.9,57.9,58.2,71,40.7,484
405,M,173.0,80.0,13.9,106.6,136.4,159.2,64,51.3,480
406,F,160.7,56.2,26.9,26.6,70.0,83.1,61,46.0,435
407,F,168.4,71.3,31.9,48.6,76.1,97.0,79,18.9,517
408,M,181.7,89.5,15.1,109.2,132.4,176.5,69,48.5,480
409,M,182.4,89.1,20.5,55.6,73.4,105.5,75,41.9,491
410,M,178.8,83.0,19.1,63.8,88.9,114.4,59,51.0,460
411,M,176.0,72.1,20.4,61.4,80.3,105.4,64,54.4,449
412,F,163.1,55.5,26.2,-3.7,20.2,16.4,57,45.0,445
413,M,182.1,89.8,19.2,82.2,113.5,126.6,64,42.1,492
414,M,184.5,95.3,10.4,106.6,143.8,182.6,60,56.6,416
415,F,161.7,57.2,25.2,39.3,76.8,68.8,58,45.4,423
416,F,152.9,54.8,34.2,38.4,64.6,84.0,90,23.2,544
417,M,171.1,69.6,7.9,101.7,137.0,163.1,69,48.9,500
418,F,159.6,62.9,23.3,67.5,95.0,125.2,65,43.2,427
419,M,167.9,68.2,19.4,80.4,97.2,130.8,68,41.5,476
420,F,173.8,77.4,33.2,79.5,105.7,137.5,75,31.1,562
421,M,179.6,88.5,12.6,96.4,131.4,151.2,74,51.2,467
422,F,163.6,51.2,32.2,18.5,50.3,59.8,72,24.5,483
423,M,171.0,73.3,15.7,74.2,94.3,125.4,70,49.4,502
424,M,181.7,90.5,14.7,60.9,88.7,97.0,76,47.6,475
425,F,157.5,47.8,25.5,28.5,47.1,51.4,61,44.3,435
426,M,173.8,84.1,15.1,90.3,93.8,125.2,72,46.1,486
427,M,174.3,78.9,17.5,115.1,146.9,165.9,72,45.5,498
428,M,180.2,94.2,9.7,126.9,169.9,194.4,65,43.3,486
429,F,165.6,62.5,24.0,26.3,43.4,56.2,64,46.4,427
430,M,188.1,95.0,8.6,109.7,143.0,163.5,51,59.3,378
431,F,167.1,69.7,35.9,24.3,37.0,67.0,80,23.9,547
432,M,176.3,80.6,21.3,101.4,130.6,152.6,68,52.1,481
433,F,166.0,69.0,33.9,45.6,79.4,85.2,79,22.2,527
434,F,159.6,47.0,26.3,6.2,20.8,21.7,61,50.4,456
435,M,169.9,70.9,15.0,108.1,138.6,164.7,75,41.0,495
436,F,159.1,51.4,33.6,30.2,60.2,54.5,77,24.1,516
437,M,172.3,73.1,15.3,79.4,106.8,112.2,66,45.7,501
438,M,177.1,70.8,21.6,77.8,88.5,104.7,64,53.3,499
439,F,161.1,51.5,28.8,27.5,52.3,63.5,68,32.2,474
440,F,159.8,57.4,26.3,50.9,68.4,89.4,69,40.7,458
441,F,168.7,63.5,22.8,42.6,71.3,84.9,68,35.1,465
442,F,172.3,77.0,32.6,57.9,91.3,100.6,79,26.7,531
443,M,173.8,72.6,9.8,88.5,121.3,133.2,61,52.0,413
444,F,156.5,52.9,25.8,61.2,103.5,122.9,73,38.3,473
445,M,174.3,85.8,11.4,97.2,109.1,134.5,60,58.4,406
446,F,167.5,64.7,28.4,10.3,37.8,45.0,69,34.9,511
447,F,160.1,68.9,29.0,66.9,106.6,116.1,83,21.7,524
448,M,175.2,76.0,15.2,87.2,102.3,129.3,72,44.9,502
449,F,168.2,69.8,19.3,75.2,109.8,115.5,58,40.9,399
450,F,168.4,65.1,26.5,58.3,92.2,111.4,65,47.0,463
451,F,161.8,58.5,30.8,51.8,71.7,80.2,72,39.9,469
452,F,158.3,52.8,31.6,49.9,72.2,93.1,70,33.0,550
453,F,164.9,77.0,16.5,91.8,122.2,141.7,59,54.8,426
454,M,178.3,86.3,13.3,140.8,165.9,209.0,74,38.0,514
455,M,178.3,81.6,17.7,103.1,117.2,153.7,74,40.1,532
456,F,160.1,52.0,21.5,46.3,72.2,87.9,57,40.1,479
457,M,181.0,96.2,20.0,122.2,146.2,185.4,76,33.7,535
458,M,177.9,80.8,9.1,77.2,98.7,127.3,61,55.8,397
459,F,168.1,72.0,26.2,56.6,76.9,106.2,69,36.8,462
460,F,170.3,65.2,20.3,50.9,80.0,99.6,61,41.3,426
461,F,165.7,64.2,22.1,42.7,90.0,99.4,67,40.1,442
462,M,174.1,71.9,21.2,75.6,109.8,119.2,64,43.7,484
463,M,182.9,86.1,23.7,71.8,79.3,105.2,73,36.2,494
464,F,162.0,56.6,28.3,-1.3,15.4,31.7,70,35.0,522
465,M,188.2,99.7,18.4,78.1,104.8,124.1,73,38.1,519
466,M,179.7,83.6,14.9,92.8,115.0,136.8,68,51.1,425
467,M,184.2,91.6,11.9,98.6,115.6,156.5,62,53.2,411
468,F,163.7,74.7,18.6,81.8,126.3,147.4,58,50.6,445
469,M,181.3,87.5,12.0,117.6,151.0,169.2,68,53.5,409
470,M,176.4,76.5,15.1,74.3,84.7,112.6,60,56.7,450
471,M,179.5,87.6,15.5,109.0,131.2,161.5,67,40.1,523
472,M,178.6,85.9,18.7,86.3,105.7,131.2,73,43.7,495
473,F,167.1,71.1,26.6,42.0,66.0,76.6,61,37.2,490
474,F,161.2,63.9,32.1,56.6,74.4,82.8,75,32.2,476
475,F,156.6,53.4,24.3,50.5,88.3,99.3,58,41.4,466
476,M,174.0,83.7,19.0,84.4,110.4,144.1,73,39.4,496
477,M,171.6,79.5,15.8,111.6,137.9,165.3,79,42.7,471
478,M,184.8,98.3,15.7,86.4,113.0,126.8,72,52.1,482
479,F,158.3,54.1,23.9,37.0,62.8,80.0,63,39.0,445
480,M,183.7,100.4,13.9,147.3,192.2,226.0,78,39.9,493
481,M,176.3,83.3,14.8,103.5,131.6,157.0,67,51.5,462
482,M,179.7,90.6,21.4,128.6,159.0,179.1,70,40.3,537
483,F,163.1,60.5,31.6,47.4,67.0,98.7,71,27.7,495
484,F,159.9,53.5,25.3,52.9,75.6,101.5,56,43.9,462
485,M,174.2,77.1,15.3,90.6,118.1,144.8,57,57.5,440
486,F,170.5,73.8,24.9,41.0,81.3,88.5,66,42.6,462
487,M,177.3,81.2,10.1,80.4,101.4,125.8,59,60.0,417
488,F,167.5,74.5,25.3,65.5,79.1,111.2,67,28.9,492
489,F,172.2,67.8,35.9,26.9,56.4,67.1,74,26.2,524
490,F,160.5,59.1,31.9,52.7,94.3,96.4,67,33.9,512
491,F,163.9,62.2,27.9,66.4,93.9,113.5,67,39.3,491
492,M,179.4,87.0,21.5,100.8,128.1,153.3,80,28.2,558
493,M,172.3,72.5,21.7,93.9,108.1,131.1,72,42.7,491
494,F,161.5,62.7,26.5,48.7,87.6,96.4,69,34.7,487
495,F,164.4,59.8,23.1,35.5,62.7,75.8,58,43.8,448
496,M,174.7,84.1,14.2,115.6,144.5,174.8,73,50.1,475
497,M,178.4,69.4,24.9,53.8,81.6,84.9,74,41.0,499
498,M,173.2,83.5,13.2,91.5,102.5,129.7,68,48.2,446
499,M,189.5,94.4,13.2,62.6,73.6,104.5,66,56.3,453
500,F,151.9,42.0,34.1,10.1,23.6,33.0,77,31.5,510
501,M,176.7,90.3,17.8,116.4,163.2,180.4,73,41.3,527
502,F,158.8,57.8,26.5,64.2,93.8,101.0,84,21.8,584
503,M,174.7,75.4,23.6,79.1,105.9,111.8,75,39.4,538
504,F,160.8,53.8,30.7,12.6,21.5,38.0,71,28.2,550
505,F,166.8,58.2,36.4,-17.8,2.0,8.3,72,31.7,495
506,F,167.2,65.1,29.6,38.1,43.6,83.2,74,19.3,576
507,F,159.8,65.9,22.2,97.8,140.1,164.0,72,28.6,533
508,M,184.2,99.6,20.3,105.4,144.1,178.0,77,39.5,525
509,M,185.8,93.5,18.7,86.3,111.0,137.2,68,57.7,464
510,F,166.5,66.1,25.5,61.5,72.5,111.6,61,40.1,459
511,F,160.3,52.2,35.6,20.1,27.7,30.9,66,41.4,489
512,F,160.6,63.8,26.5,45.7,72.4,68.2,64,32.9,493
513,F,162.5,63.8,29.1,50.1,78.1,88.8,78,25.3,525
514,M,176.7,76.3,18.5,88.8,125.5,136.6,75,41.5,511
515,M,169.6,76.8,13.4,104.4,130.8,177.4,77,44.0,484
516,F,156.3,50.0,27.8,37.2,81.3,83.2,72,38.9,466
517,F,159.8,56.5,24.5,57.9,75.6,98.3,71,36.3,509
518,F,166.6,64.0,25.7,38.0,50.4,72.9,55,51.9,436
519,F,154.9,53.3,23.8,58.4,79.4,99.5,65,44.5,415
520,F,169.0,74.0,31.1,78.6,121.0,141.1,69,28.0,527
521,F,162.2,62.4,25.9,22.6,39.9,62.9,68,40.3,431
522,M,185.0,84.2,16.7,82.5,111.3,119.9,60,52.1,437
523,F,165.0,69.4,28.7,67.0,110.0,137.9,69,34.8,501
524,M,171.4,78.7,13.3,82.4,111.6,140.7,66,52.8,422
525,M,181.9,89.8,13.1,132.6,157.4,192.3,76,48.7,492
526,F,164.8,59.9,29.0,33.6,56.6,88.0,81,22.3,560
527,M,175.6,88.9,13.4,117.9,157.9,182.7,65,51.2,486
528,M,165.5,67.6,16.7,93.3,113.7,145.9,63,50.2,468
529,F,161.8,62.8,28.2,48.4,82.2,95.3,68,29.9,489
530,F,159.5,59.8,22.8,72.7,113.7,121.5,69,36.5,476
531,M,185.0,93.1,15.2,96.6,115.3,136.6,72,48.0,528
532,F,161.7,55.6,29.6,16.8,53.0,68.5,60,41.2,461
533,M,186.7,95.7,18.4,96.7,119.2,149.3,74,48.5,517
534,M,170.7,69.8,16.7,92.6,124.9,152.1,72,52.3,438
535,F,163.3,54.3,26.2,12.8,24.2,34.5,73,41.5,468
536,F,167.8,71.6,29.3,73.1,89.6,117.7,68,24.2,540
537,F,159.3,51.4,28.5,23.7,48.5,60.9,70,28.5,539
538,F,163.0,57.6,34.0,70.3,106.6,130.4,82,22.3,574
539,F,161.2,51.3,32.9,1.1,6.6,19.2,64,41.4,448
540,F,157.8,44.7,38.8,23.1,51.3,63.7,74,28.3,547
541,M,179.8,82.0,19.5,58.9,79.2,101.6,63,47.2,444
542,F,158.3,48.5,29.1,21.5,41.3,51.8,61,41.2,446
543,F,162.4,57.5,27.7,46.1,67.4,95.2,73,38.7,508
544,M,177.6,83.9,21.9,93.8,107.3,153.5,70,45.5,516
545,F,159.7,56.3,28.7,43.5,61.2,79.4,62,34.5,478
546,F,155.6,53.4,24.0,36.0,59.9,68.3,53,52.0,384
547,M,181.6,93.9,15.7,107.8,125.6,166.1,58,55.9,394
548,M,177.4,83.5,16.8,84.8,99.9,114.4,62,50.6,436
549,M,176.6,78.1,12.2,107.1,144.9,159.8,67,53.7,422
550,M,169.8,76.4,16.8,105.7,139.7,153.8,71,41.3,499
551,F,155.6,54.2,24.1,45.9,75.4,72.6,64,41.9,458
552,M,176.8,87.1,16.0,95.2,137.4,166.2,69,45.8,487
553,F,165.1,63.6,24.8,55.0,83.0,110.8,71,40.7,440
554,F,165.8,75.2,29.3,92.8,126.7,153.0,79,24.9,494
555,M,175.7,82.7,20.4,93.2,120.4,161.2,69,44.7,468
556,M,172.8,76.9,21.8,89.7,109.7,129.2,71,48.2,455
557,M,183.8,94.0,17.3,80.9,106.7,129.5,67,52.3,459
558,M,174.3,77.0,17.6,74.7,87.9,110.0,68,54.0,453
559,M,175.0,79.2,20.8,78.2,92.3,109.2,73,34.9,502
560,M,167.7,66.4,21.0,74.4,76.7,111.6,78,37.0,503
561,F,156.5,55.8,25.1,48.0,67.3,90.0,61,55.9,429
562,F,167.6,64.8,14.4,62.5,71.3,95.2,54,60.7,399
563,M,176.3,77.5,15.6,87.1,119.6,142.3,66,53.2,454
564,M,185.0,89.6,26.7,86.5,99.3,131.2,80,35.6,502
565,F,147.1,47.6,30.5,50.5,88.8,107.0,71,34.1,487
566,M,176.4,77.1,16.2,102.0,136.5,148.7,63,47.4,452
567,F,159.9,58.4,25.5,39.7,65.4,69.4,53,46.4,428
568,M,192.6,95.8,18.4,97.7,115.1,136.2,76,41.0,487
569,F,158.9,52.4,24.8,48.6,73.0,102.3,71,37.7,457
570,M,184.8,90.4,12.1,92.7,135.1,151.3,59,51.9,455
571,M,184.9,88.0,14.1,63.0,93.5,112.6,61,55.2,441
572,F,159.2,58.2,31.3,43.1,61.7,92.5,73,34.0,487
573,M,175.3,85.5,24.6,95.0,118.6,150.7,77,33.3,536
574,F,161.5,64.9,28.6,17.4,46.0,57.3,64,45.6,448
575,M,169.0,72.7,13.9,85.8,116.7,145.1,65,63.2,427
576,M,177.0,74.8,21.8,64.9,74.8,99.9,69,44.3,471
577,M,187.5,95.3,12.1,130.7,157.0,194.5,66,49.8,438
578,F,163.9,66.4,22.9,69.8,100.3,124.3,67,29.5,534
579,F,159.8,60.1,33.5,42.6,61.7,74.7,75,26.9,551
580,M,175.6,88.6,11.9,107.3,128.5,149.6,57,48.4,478
581,F,165.4,59.4,31.3,-4.8,15.6,20.5,60,43.6,458
582,F,168.3,60.7,30.8,24.4,45.1,47.7,64,35.9,485
583,M,177.8,76.7,10.0,83.9,112.3,127.1,61,58.0,430
584,M,188.4,98.9,17.9,82.4,102.4,113.7,74,39.6,508
585,M,185.4,94.2,14.0,111.5,143.3,172.0,68,42.8,514
586,M,181.6,99.7,7.3,131.6,177.4,209.2,70,50.3,472
587,F,160.3,50.9,28.3,18.4,19.9,36.9,72,35.2,496
588,M,170.7,71.1,13.9,79.7,91.8,111.9,68,56.4,460
589,M,175.5,78.5,11.7,101.0,120.8,151.2,65,50.1,467
590,F,165.7,63.3,29.1,82.5,111.3,122.7,80,25.2,524
591,M,167.0,67.4,14.6,68.1,76.8,92.4,73,50.3,439
592,F,164.4,62.0,22.3,52.2,82.0,108.1,71,37.7,488
593,F,169.7,80.4,19.4,83.6,126.3,142.4,64,46.2,458
594,M,181.0,83.0,14.1,59.9,73.3,103.9,67,54.4,414
595,M,176.9,76.8,20.7,58.7,85.9,99.0,67,52.1,473
596,M,177.1,78.2,17.3,89.3,97.8,128.9,61,48.7,482
597,F,164.5,65.7,26.3,34.1,61.4,65.6,67,36.6,514
598,M,180.0,83.9,18.4,102.1,136.7,155.1,72,41.1,502
599,F,162.4,64.6,26.8,57.8,73.4,91.8,62,41.3,469
600,F,164.7,55.3,31.7,12.4,18.4,38.5,76,36.2,513
601,M,188.3,94.6,14.6,114.5,137.8,171.8,60,64.7,419
602,F,160.2,52.6,22.1,27.6,43.0,61.9,67,48.3,435
603,F,160.6,66.3,26.9,67.4,94.1,119.1,68,44.2,463
604,M,176.2,86.1,16.3,83.2,103.6,130.4,61,48.3,475
605,F,161.8,58.9,28.7,34.5,59.4,60.3,73,37.5,484
606,M,183.2,90.9,16.1,107.9,140.2,161.8,73,41.3,521
607,F,169.4,71.4,24.9,70.7,85.4,106.9,75,32.0,499
608,F,172.7,68.1,24.3,64.3,87.4,103.9,73,37.7,455
609,M,180.2,80.0,13.4,65.8,84.1,94.9,72,48.6,458
610,M,179.7,81.1,15.7,99.8,132.1,162.5,70,49.6,490
611,M,178.0,78.9,14.6,67.0,94.8,103.0,64,55.3,445
612,M,169.3,70.6,15.2,98.8,114.6,138.4,73,40.8,510
613,F,165.3,70.1,34.1,10.9,38.8,44.7,79,30.9,524
614,M,178.4,82.5,16.5,102.2,125.6,159.5,61,55.6,437
615,F,165.7,58.6,24.9,31.6,56.0,66.0,61,43.7,447
616,M,182.2,90.3,17.7,69.6,95.4,103.4,72,43.0,493
617,M,169.8,67.3,16.8,104.1,128.3,162.4,73,45.9,458
618,M,177.3,77.5,16.1,98.2,126.0,146.3,73,44.6,466
619,M,186.0,95.2,18.1,86.0,103.8,141.4,64,40.9,467
620,F,161.2,66.6,26.2,79.6,106.7,125.8,70,37.0,484
621,M,172.5,79.5,11.0,86.8,98.0,132.4,56,68.4,384
622,F,162.7,59.4,29.6,44.2,63.4,91.3,65,38.9,457
623,F,168.8,71.0,26.1,50.6,74.0,100.1,61,40.3,460
624,M,181.7,87.8,22.4,85.9,105.2,146.7,83,34.8,538
625,M,171.6,69.3,18.0,109.1,128.2,153.8,76,51.9,478
626,M,187.5,95.3,7.5,87.1,114.4,151.1,67,58.0,412
627,M,183.1,87.4,18.7,98.3,111.0,156.1,60,49.2,460
628,F,159.8,60.7,37.3,62.9,102.3,113.3,94,-2.4,647
629,M,174.0,74.8,18.0,65.1,75.7,114.7,65,57.5,459
630,M,184.9,89.9,20.1,48.2,68.4,82.6,63,57.8,422
631,M,181.5,96.1,19.5,133.9,149.2,197.9,84,27.4,580
632,M,169.0,82.9,4.0,140.4,172.2,208.1,57,59.6,403
633,F,158.2,57.1,38.5,42.5,58.2,65.2,86,11.5,634
634,F,177.8,82.2,27.3,17.1,39.9,38.3,66,41.7,464
635,F,163.9,60.3,33.7,38.6,63.8,91.3,71,36.7,473
636,M,176.4,83.0,22.1,84.7,108.8,135.4,88,30.2,521
637,M,174.1,72.6,17.8,97.3,119.0,123.7,70,49.5,430
638,M,186.0,96.9,13.4,74.2,113.1,114.9,66,63.5,412
639,F,164.6,64.7,27.8,57.4,88.8,93.3,64,36.7,510
640,M,185.0,98.9,15.6,106.2,139.5,177.5,62,54.4,459
641,M,179.2,76.3,16.9,69.0,82.9,102.0,66,43.6,505
642,F,170.5,68.5,31.2,58.3,90.1,117.1,81,21.3,541
643,F,156.8,55.5,22.8,91.8,119.3,141.5,61,47.0,444
644,M,178.0,86.6,10.8,99.5,132.7,157.8,60,54.0,430
645,M,183.5,86.3,12.0,91.5,98.1,133.8,64,59.5,463
646,F,172.0,78.0,39.1,50.0,72.3,91.1,82,16.2,603
647,M,177.8,88.1,23.4,108.5,145.9,167.3,81,36.2,544
648,F,161.8,52.1,38.7,8.5,26.0,21.2,71,33.0,533
649,M,176.1,85.5,18.6,99.0,126.9,145.3,72,34.1,543
650,F,152.7,47.5,26.1,33.1,42.3,61.1,64,29.9,487
651,F,149.8,47.4,21.0,68.6,108.8,128.8,69,37.2,449
652,M,182.0,93.4,21.0,89.9,125.9,154.5,83,38.7,501
653,F,161.4,58.8,20.2,81.0,111.0,133.6,70,45.8,507
654,M,176.9,71.3,13.2,71.9,87.2,109.7,64,52.2,428
655,M,183.4,93.7,15.7,100.0,141.5,169.8,76,46.8,525
656,M,184.2,90.7,13.6,104.6,128.7,161.9,64,39.5,490
657,F,165.4,65.6,37.5,37.4,43.9,62.0,86,19.3,563
658,M,187.8,98.3,17.5,105.5,138.9,172.5,72,50.3,452
659,M,177.7,88.5,12.6,118.6,159.4,182.8,71,50.4,520
660,F,164.5,69.5,27.5,32.3,59.0,78.9,59,31.8,478
661,F,163.4,56.8,24.8,9.3,21.9,31.2,68,35.2,476
662,M,170.1,73.0,13.5,83.7,107.9,145.6,74,50.6,435
663,M,181.9,91.2,22.3,82.9,103.4,117.3,71,43.0,464
664,M,165.0,65.9,16.1,78.6,92.2,119.6,67,51.4,498
665,M,174.6,82.5,10.7,89.2,122.7,145.9,61,55.6,427
666,F,165.6,51.1,35.9,7.2,24.7,27.9,66,29.7,497
667,F,162.2,50.4,28.1,17.2,27.9,37.9,67,39.0,472
668,M,170.3,81.0,21.4,99.3,125.3,142.4,65,45.2,519
669,M,188.2,94.4,26.6,88.4,119.6,132.7,74,38.8,513
670,M,185.4,85.3,20.0,46.9,65.4,74.0,70,48.5,476
671,M,174.1,75.4,19.2,107.4,126.1,181.3,70,41.4,509
672,M,177.5,83.8,9.3,101.0,120.4,151.4,67,56.4,437
673,M,174.9,70.8,11.9,80.3,94.8,117.1,67,49.8,436
674,M,178.8,84.3,18.9,75.8,87.5,117.8,72,37.0,504
675,M,177.0,84.1,16.4,122.9,144.9,161.0,73,43.3,481
676,F,156.1,44.8,29.5,35.7,65.3,62.4,73,33.0,517
677,F,160.0,71.4,28.1,94.2,134.4,169.2,82,21.0,529
678,M,180.0,85.5,11.7,102.6,135.6,164.5,68,46.0,474
679,M,181.9,91.7,13.7,116.7,133.9,159.3,70,49.5,443
680,F,163.7,58.3,23.4,42.2,70.0,80.0,64,46.9,439
681,M,178.5,80.3,14.1,99.7,129.3,174.6,73,49.7,517
682,F,172.3,78.2,18.2,67.6,95.2,114.8,59,51.4,367
683,M,178.1,85.6,13.9,121.4,146.7,183.6,70,48.2,495
684,F,162.2,60.0,31.8,41.2,59.9,87.9,76,25.8,533
685,M,178.1,80.0,19.0,80.5,103.6,120.0,70,41.9,518
686,F,164.7,68.7,28.7,39.8,61.8,78.4,71,20.9,552
687,M,170.4,74.9,10.9,103.6,132.5,151.4,59,64.9,406
688,F,161.6,60.5,22.8,69.8,106.0,138.1,57,43.6,456
689,F,156.4,48.6,25.1,32.7,53.6,66.0,72,39.6,429
690,M,177.0,76.3,21.1,84.8,109.8,123.8,71,36.7,503
691,F,169.5,74.5,23.4,61.5,76.6,91.4,60,53.8,416
692,M,175.3,78.6,14.2,87.8,113.9,131.5,68,42.6,483
693,M,182.2,86.1,14.4,119.9,138.3,179.2,69,51.4,502
694,M,183.3,93.0,14.9,50.0,54.5,94.7,56,58.4,461
695,F,161.6,60.2,28.0,35.3,61.0,52.4,59,43.7,447
696,F,169.1,67.4,21.6,29.4,49.8,61.7,56,53.4,395
697,M,178.9,73.0,19.5,55.2,62.0,75.1,65,48.6,468
698,F,161.2,58.0,33.3,27.5,35.3,51.4,74,32.8,528
699,F,164.0,65.9,33.9,30.4,48.1,58.4,77,27.2,505
700,F,171.5,75.3,37.1,52.1,75.4,83.4,73,22.0,561
701,M,177.6,82.9,13.6,104.0,146.1,177.5,74,48.5,493
702,M,174.3,78.3,13.4,83.4,101.8,128.5,57,57.2,408
703,M,168.6,73.2,17.2,74.0,86.5,108.0,63,55.3,426
704,M,184.3,95.4,15.7,107.4,125.8,151.4,63,48.0,498
705,M,182.8,96.7,16.5,120.4,153.3,173.6,68,44.4,528
706,F,160.3,53.0,29.6,11.1,43.7,56.7,59,41.7,489
707,F,151.0,42.9,30.3,16.7,41.1,46.3,60,46.4,425
708,F,156.9,55.1,27.4,53.2,79.9,99.2,66,39.6,463
709,M,180.6,84.4,16.3,98.3,125.6,140.7,66,51.2,473
710,M,176.8,85.4,14.7,107.9,134.1,162.1,65,43.9,482
711,F,163.5,63.2,27.1,39.1,74.7,86.0,55,43.2,443
712,M,173.6,84.7,28.5,111.8,139.3,163.6,87,19.3,628
713,F,164.8,67.8,31.5,31.2,39.4,51.8,70,36.7,518
714,M,181.2,86.5,12.3,92.6,124.1,157.7,55,68.1,416
715,M,183.1,87.5,24.3,96.7,113.8,137.3,85,32.7,521
716,F,164.0,55.8,31.2,18.6,34.3,49.9,70,29.6,512
717,F,163.3,60.3,32.2,14.3,31.0,49.4,70,31.1,493
718,M,178.8,84.8,18.5,107.9,140.4,165.9,71,45.4,510
719,F,156.0,51.6,24.8,32.7,47.2,70.6,59,45.0,448
720,M,181.6,92.5,21.8,80.6,96.5,101.2,65,54.9,472
721,M,180.3,85.5,15.1,87.3,120.2,133.0,71,46.9,492
722,M,185.5,97.1,12.0,127.7,160.2,185.6,67,50.0,458
723,F,165.4,57.6,36.4,1.9,11.3,20.4,69,42.2,453
724,F,159.6,49.3,16.5,9.3,34.9,42.1,55,59.7,331
725,M,176.1,71.8,17.4,73.4,95.2,118.1,69,52.0,471
726,F,160.9,62.4,21.6,67.9,104.2,115.1,68,35.4,467
727,F,160.0,60.8,31.2,43.3,85.7,103.5,84,25.0,551
728,M,178.6,81.0,12.7,105.5,150.1,159.0,68,43.8,489
729,M,172.6,74.4,13.6,58.2,84.6,110.1,67,53.4,429
730,M,171.6,73.6,22.4,61.3,81.9,101.5,72,42.8,537
731,M,170.2,65.7,22.8,87.4,123.3,164.9,80,27.2,547
732,F,146.1,33.6,30.2,39.8,47.3,63.9,61,33.2,463
733,F,160.3,58.9,16.7,49.0,75.3,100.2,61,45.5,437
734,M,191.8,97.1,15.0,100.3,134.8,154.4,73,43.2,465
735,M,186.2,101.5,16.9,113.3,139.4,162.4,67,43.0,522
736,M,171.9,79.0,21.0,98.5,113.9,136.9,78,31.3,575
737,M,176.5,86.5,12.8,109.7,159.0,184.7,64,55.2,446
738,M,169.0,74.6,10.1,103.8,124.6,156.1,63,54.5,440
739,M,170.0,69.0,20.0,58.3,76.7,84.0,74,31.0,515
740,M,173.3,68.4,17.1,55.8,53.1,69.6,61,55.9,430
741,M,174.8,81.2,8.6,116.2,154.6,175.1,69,61.5,404
742,M,173.4,87.6,10.9,121.4,145.6,174.7,59,54.8,411
743,M,179.9,79.4,14.6,86.9,94.0,122.6,66,54.1,467
744,M,180.0,85.8,19.9,61.8,66.0,94.3,65,50.6,445
745,M,176.3,78.4,15.6,101.4,133.3,146.1,64,46.9,476
746,M,180.7,83.2,12.8,116.2,139.7,177.0,65,51.5,455
747,M,172.7,80.6,19.2,128.9,162.4,186.4,78,34.9,561
748,F,158.3,50.6,31.1,45.1,76.2,88.3,79,18.7,523
749,M,170.4,71.2,18.9,75.9,99.9,124.7,72,43.3,522
750,F,167.3,59.8,32.6,27.2,37.6,68.6,63,39.4,480
751,M,175.2,81.9,11.8,98.3,117.2,141.6,59,48.2,477
752,M,168.9,69.0,13.3,85.7,101.5,122.6,57,54.6,451
753,M,175.8,83.9,15.9,81.1,96.2,99.4,59,61.6,408
754,F,154.1,56.7,24.0,80.9,127.8,134.1,65,40.5,464
755,F,169.9,76.8,29.2,90.0,126.8,137.0,70,28.0,499
756,M,172.4,78.7,13.3,118.1,150.7,165.8,66,48.8,466
757,M,181.7,82.1,16.2,78.8,98.6,124.0,70,42.9,480
758,F,166.8,72.2,25.2,64.8,88.9,140.4,66,31.7,546
759,M,173.7,80.7,14.3,96.5,129.5,159.8,76,50.3,497
760,M,175.8,83.3,27.7,103.4,127.0,161.1,86,17.7,641
761,F,166.2,68.9,18.8,71.7,103.7,120.5,49,50.8,426
762,M,182.0,86.3,12.2,113.8,133.5,157.4,61,52.5,448
763,F,166.8,67.3,31.5,67.4,80.2,123.8,73,28.6,539
764,M,175.2,77.9,9.7,103.1,136.9,150.5,54,66.3,408
765,M,180.9,82.7,14.4,114.3,130.4,144.5,71,47.9,470
766,F,158.9,53.9,28.8,8.3,21.0,30.3,64,39.0,494
767,M,180.7,87.8,19.5,103.2,117.2,146.6,68,43.4,479
768,M,182.1,88.1,14.5,87.1,107.8,138.0,55,60.7,388
769,M,177.9,84.0,14.8,66.4,86.2,121.6,68,47.4,439
770,M,181.4,91.9,11.6,127.9,156.6,200.1,70,49.1,470
771,M,180.7,92.8,9.2,139.5,167.4,202.3,63,60.2,399
